,class,text
12223,5,"When everything is going good, then he asks you if he can say “nigga”. https://t.co/GKByit2otc"
12225,6,DYKE RIGHTS https://t.co/6rSpKrQmDn
12226,5,@gameliking @OgConeacia Ok &amp; we not finna even argue wit a nigga who look like this😆 https://t.co/0bv2OoLD7d
12227,5,he looks like this white kid who called me a nigger last year . https://t.co/H8GYeBEAmQ
12228,6,The lesbian community when I say dyke https://t.co/ohqNSEljpU
12235,5,""" These suckers hoping u choke .. Put dat nigga on the ropes👊👊 don't let em swing ! Knock his lights out !! "" 🎥 https://t.co/9GglhnyHhT"
12236,5,@SenCortezMasto @realDonaldTrump #DeportThemAll #BuildTheWall #endSanctuarys  Say her name #MollieTibbetts https://t.co/lRaMBfErdp
12237,5,Look at the swag on this cunt #drippin https://t.co/lOl4pRQnCi
12240,6,me taking the dollar back from the homeless man that called me a faggot  https://t.co/C6VwNDzkNW
12244,5,Somebody take care of this punkass.. Nigga ASAP..#kodakblack https://t.co/W8gz9gVMTG
12246,5,This nigga looks suspicious as fuck LMFAOOO https://t.co/RmqP7p6eHQ
12247,6,@elijahdaniel she was too nervous to ask you to call her a faggot THANK YOU SO MUCH https://t.co/nKCC5dQ1Y4
12251,5,@iShadowbox WE COMING FOR YOU NIGGA https://t.co/1AiZqoaIio
12253,5,THIS NIGGA IS SO RIPPED AND SO FUCKING COOL I FUCKING CANT I WANT HIM TO RIP ME IN HALF HE IS MY SUN DADDY https://t.co/6NZHdb4Rxg
12255,5,Nice for what FUK NIGGA 🙄 https://t.co/bJPG95W8st
12258,5,This is a nigga askin two females about another nigga size https://t.co/BSEn11euZ4
12269,5,A NIGGER??? https://t.co/uneCtnne57
12273,5,"And now that I’m mature enough, I’m still gonna continue to fuck this nigga😉 https://t.co/4sU5Xx54IZ"
12274,6,it was raining so i had to transform into my ultimate form of “a rich french faggot on a stormy day” https://t.co/O5wQY7JIWS
12275,5,@destinyisbright Dis nigga https://t.co/liQ8q0cMB8
12276,5,Wait..... He's covering the Compton tat???...... This nigga just https://t.co/nF3Zocqe2u
12279,6,Ride my sissy ass  #sissy #ass #faggot #panties https://t.co/AEMM4goieU
12280,20,@DrIbram @IlhanMN Lol try again WE ARE WOKE #WalkAway #Blexit #Jexodus #BANSHARIA https://t.co/SxdV6i7ERX
12281,6,Happy Halloween it’s me the goth dyke https://t.co/DeINacSroV
12288,5,BONES MY NIGGA https://t.co/kI00L73ppL
12293,5,@Annoyed_Bassist @QueenPizzatiti Nigger  I mean tigger https://t.co/r4ju8vxMXZ
12295,16,Fuck Yeah Man ! Nail that Hot Fuck'n Hungry Cunt Hard and Rough and Flood it Balls Deep with a Load of Fuck Seed 👍 https://t.co/48Mf9w78Tp
12297,6,@NaserKhabti @Joyce_Karam That's not a leader that is a murderous pedophile death cult pushing faggot... https://t.co/p4RN4hzer1
12298,5,"@Lex_P_ Nigga killed Ygritte and gave “I gotchu bro” head nod, NO YOU FUCKING IDIOT https://t.co/WY6L7Bo1cJ"
12299,16,Watch it: https://t.co/tTr4LHwlLp Lascivious wife Tori Black demonstrates small tits and shaved twat... https://t.co/JxdGoIDDk9
12302,5,Prettiest Chocolate Nigga Alive. 😄 https://t.co/5SGVz5anwy
12303,5,@Bronaku @DepressionPoet1 @marsthaprophet @elonmusk Nigga replying to a tweet 4 months ago https://t.co/KJnVKmkPjO
12308,16,Fingering my wet cunt https://t.co/sVGY7Wm4Ot https://t.co/stNsvUhmTs
12310,16,Update: Cunt successfully stretched https://t.co/AVIt3luBzl
12315,5,@aanxxnaa “your nigga” WHOOOO?!?! https://t.co/Qu32nxgRPK
12316,5,So proud of you nigger. https://t.co/CMC9BgehE8
12317,5,“I heard payback is a motherfucking Nigger...” https://t.co/jF0IPSyMyz
12324,16,How you fuck your nigga when you pay the bills  https://t.co/sQqztAJpZ8
12337,5,@robjh1 @SteveKEspinoza2 That's her race card right there you're looking at it strings were pulled he was freed https://t.co/vlKvavZEBS
12343,16,@iArtisitc Nigga... https://t.co/PhZMPe2DuC
12351,5,"@SackzAllDay @TonyBakercomedy said, “so y’all just gon disrespect the Fritos?”   YES NIGGA! https://t.co/Svi9kT59ii"
12352,5,On GOD I'm gonna drop kick this lil crying ass 5 year old cunt https://t.co/70CuZvM63z
12354,5,@ohstanIey Lil nigger too smoothhh https://t.co/uE8WDQ8btr
12357,16,🗣🗣🗣🗣🗣Real Ass Bitch give a fuck bout a nigga https://t.co/cHIvbDY4Z1
12358,5,These ain't bitch tears These are nigga tears https://t.co/8QDdkkDwsl
12364,5,@WanAmirulz @IqieNaim Ma nigga 🔥 https://t.co/rMPeCoFMkO
12365,5,"this twat in all, ugh they deserve happiness whys life SHIT https://t.co/TtTxP7tOzk"
12366,16,"Who the fuck is this TWAT ole ""teacher how about that homework"" lookin ass https://t.co/KSPDPfkjQL"
12368,5,@GuruJeremy__ This nigger/bitch agenda is too much to handle..... https://t.co/NahkuykYmA
12372,16,@eddygarciabjj @MacMallyMMA Fred's a mad backwards cunt 😂😂😂 https://t.co/3bYM8YgepL
12375,5,🤣🤣 RT @malikbournes: Lmao “please don’t pull a nigga over”😂 https://t.co/jQ7LaFtXxo
12376,6,"@not_sargon @MisterAntiBully Like these? She's gonna leave you, faggot. https://t.co/Qfs3pROxoN"
12377,16,I just want Dick 💦Nigga 🍆. https://t.co/dQByKUagSw
12378,16,When some cunt photobombs ye!!! https://t.co/MTJtqyYcxB
12379,5,@YoungSpikeLee @hunnihunni87 Aight nigga... https://t.co/ozddZ6R0e0
12382,5,Lmao RT @SupremeSaxx: Nigga I would’ve swallowed Rihanna whole face https://t.co/9acJCoPksa
12388,5,You be minding ya business laughing and having a good time and here come a nigga with alternative facts https://t.co/rCrrEDy1Dx
12389,6,@SkypediaGames @THESUGARDAD1 @TTfue your faggot level power is OVER 9000! https://t.co/qtgPIIESxk
12393,16,Exposes her soft bushy cunt. https://t.co/so3Usv1jho
12395,16,Everyone else: “aw babe it’ll be ok”  @alyshaantat: “you’re a twat and you need to sort your shit out” https://t.co/XGOobJTjlF
12397,6,@S_Villa23 Eminem: Venom! kill a faggot wearing denim!  Them: https://t.co/NEVCM7ur3n
12407,5,Kurt’s having a little TOO much fun saying nigger. https://t.co/bAWAeRT3Eu
12408,5,Big ape like the nigga off of rampage 💨👎🏽 https://t.co/QZrOsuWch5
12409,5,“On god I dare that nigga to try and slap another slice of smoked gouda on my face” https://t.co/3rOvRRmS7s
12414,5,"Magic Johnson when he found out Donald Sterling called him a ""nigger"" https://t.co/YCWJ9rAvuL"
12418,5,"An anti-Semite, two race card hustlers and a guilty white liberal walk into a bar... https://t.co/yrguBdHIsb"
12424,6,Full Gallery: https://t.co/m2nLZP7ige Teen tennis players Melissa Moore and Riley Reid bare dyke twats on court... https://t.co/Qt4qgh0XwH
12431,6,"Full blonde, full twat https://t.co/H3M5fxHqtw https://t.co/G6Dx3kAQDc"
12435,6,FAGGOT https://t.co/1GTjq4Y6vw
12436,6,Hot #Russian #sissy #faggot #ass to mouth pounding with #facial https://t.co/q5yXYEINLI
12437,5,"No Nigger passes in the NYC, you might get us shit bust to the white meat https://t.co/HasKJxt7rE"
12442,6,You a faggot? Look what I have for you! ......  See this and more at: https://t.co/haspDsb9qv https://t.co/VFjBlwaMfQ
12445,5,“Are you smart? Spell it” 3rd Grader: S-M-A-R-T “I said spell IT” 3rd Grade Nigga: https://t.co/pcLM1nzH6G
12456,5,"""Nigger?"" A commentary based on personal experience.  #prejudice  #freedom  https://t.co/lxYYqKjELl https://t.co/0RKOcnVGTr"
12462,5,On Sundays it’s us nigga🤞🏾 @iSpotlight6800 https://t.co/vLW4f01YyK
12463,5,"Deadwood marathon on HBO.   The only show that you will hear the word cunt 230,765 times in the first season alone! https://t.co/qyTE2xEkj5"
12469,5,@Yoooseann Fuck that nigga https://t.co/dZxjZeUDFk
12474,5,Nigga said “you typed all this knowing she can’t read” https://t.co/GWyvlxZT0n
12478,16,Am I going to absolutely rip the cunt with Christmas market food and my usual sushi exploits at Temaki? https://t.co/LhdmA1zSgq
12480,5,I be the nigga wey go ginger youuuuuu https://t.co/qJ7SjAr3A7
12481,5,@stevenj327000 You’re the only white trash here sweetie https://t.co/vgMv7raqv3
12482,5,This neckbeard ginger redneck Texan really gonna give attitude when I’m helping him w directions https://t.co/FtKd9pApQy
12487,5,I need a nigga big dick and a Cuban link running shit from opa locka down to south beach https://t.co/PVnmSCA9FQ
12488,6,#lgbtqbaes your fave 6'4 dutch dyke💘 https://t.co/Y7I7MhhT9V
12489,5,She has one more white dude to date. From there she better have a nigger or else https://t.co/zPKtTAQ4Es
12490,5,@mmfa Ingram is a white trash  troll https://t.co/lQXo3wjj39
12492,5,@Lisashoee @alyilen @LYwhorre @n1ggajoon Why u still in my mentions nigger https://t.co/lWl87SZPRG
12497,5,anytime i see a dyke in tv shows 😩 https://t.co/CQSBCRYFUK
12498,5,My nigga @adam22 looking homeless af 😂😂 https://t.co/zy0M60pYRh
12499,16,@ReeseChanson @danielmarven 😂😂😂😂😂 no you dont choose heres the appointed nigga https://t.co/XdL5IYzBCY
12501,16,@thehill Fat. Miserable. Cunt. https://t.co/2S6ugckSkL
12504,5,redneck frat boys who wanna boycott nike but go to schools w nike contracts https://t.co/WxbEHJk5W8
12509,5,@IAmTHEMcluvin How much you wanna bet this was some white trash? https://t.co/N9hhbOQB61
12516,16,Shared from Photos app 1 photo feminazi's busy killing babies and laundering money to the democrats https://t.co/DXiME8nKlL
12519,5,@cozyphilo @WestwordWinds That’s math my nigga https://t.co/6UCjzWea6D
12522,6,#Sissy #faggot #brides. I dream about to be the one someday 🙏😍 RT for more please if you like 😚 https://t.co/RLg1NwrKSE
12527,5,@Appointly @BigSIatt @Annihuhlation__ You look like that and your missing some of your toes you have no rights spic https://t.co/ayIfJuKkkt
12529,5,Indian pilots might have to be the most ignorant dick ass pilots out there  All that pollution have them retarded https://t.co/mqAnzQI6O3
12531,16,Via: https://t.co/B2zwpfXQE3 Marvelous milf Kendra Lust gets pantyhose ripped over her cunt... https://t.co/cPuSbQdtW4
12535,6,Ok she do look like she said faggot all the time lmaooo https://t.co/wA87XNHVe0
12537,5,BROTHER NATURE IS STILL THAT NIGGA TO ME https://t.co/tr1rOO1a7B
12541,5,@GalacticoHD @SEBEBE28 Nigga looking at her like wtf https://t.co/oaVMs3Xvnh
12542,5,Who let this ratchet nigga around all these white folks 😁 https://t.co/yZQi6C9bXM
12545,5,This biscuit just called me a nigger https://t.co/QceYCNo6cF
12546,6,when i see a faggot i floor it https://t.co/IpRVz2IMfM
12548,6,The devil is a faggot https://t.co/8bRP1wf2zd
12549,6,Didn’t Tyler The Creator say homophobic bars and call somebody else a Faggot too??? https://t.co/mXAUpbcYzh
12552,5,Nigga did the math like https://t.co/xnm8k6iwV1
12564,6,"Labor ran workshops ""how to cross your arms like a faggot"" 😫😫😫 https://t.co/zIqdZVq0H8"
12569,5,@StevenUnivers3 He got trashed by a nigga from oakland bro relax😂😂😂 https://t.co/vLmGH3dv1M
12571,5,@30SecFights Nigga fought off a whole Crowd but as soon as he sleep somebody they wanna stop to see if he alright. https://t.co/NZgLfblu75
12573,5,Nigga 1: yeooo what’s up folk   Nigga 2: not watching my damn kids that’s wassup   😂😂😂 https://t.co/GBHfE02tbC
12574,16,"@DeccCold1 Yeah, and Trump is trailer trash that hit the jackpot… https://t.co/J5U9rEDSJu"
12575,6,@blewitaIl and what about it faggot https://t.co/hrfhzjoCiZ
12581,20,She speaks about Islam and how terrorism should not be linked to religion. Do you agree or disagree? https://t.co/NDJUg6zjWw
12586,5,When y’all hunching and she call you nigger instead of daddy &gt;&gt;&gt;&gt; https://t.co/MT22M1MmXe
12587,5,@NEPTUNlTE You gone have to catch a nigga first 😭😭 https://t.co/p1oaVVqhTf
12589,5,wanna dyke it up rn  https://t.co/rXLCAcUo5k
12591,5,@Mastermind7864 Merica white Trash https://t.co/WjkLvHamM4
12592,5,They traded my nigga peppers tho that’s crazy asf https://t.co/0Zrer2SBoE
12594,5,@THESLUMPGOD nigga u cute as FUCK BRAH https://t.co/vacRhRU7m4
12602,5,NIGGA IM HOLLERING!!! https://t.co/YNCKp0OFIK
12605,5,"I mean, firstly, nigga light skinned https://t.co/Xrya39cwVU"
12606,6,"he did it for the lesbians,,,,this is dyke activity https://t.co/gwtAQpGNiK"
12607,6,Got my new gay card in the mail. She’s a faggot ladies. https://t.co/PqiuTmOchB
12609,5,Imagine this nigga vs Batman bro https://t.co/gNFt9RFf1x
12615,5,"Justin Bieber, Eminem e Post Malone: storia dell'estetica white trash. https://t.co/qyHv5nNcz2 https://t.co/c2GnqflAwH"
12623,5,@JoyVBehar Hey White Trash. How many illegals live with you https://t.co/bfy3iPR6Q4
12629,5,@netizenbuzz This nigga making it worse but coming up with these fucking stupid excuses https://t.co/i68UGEnuBT
12631,5,Never give up! Never surrender! https://t.co/JQigTrxzDb https://t.co/IHUx9r3jFI
12633,5,Jamaican: Bbc e bwoy dead like dog  Passing Mongrel : uhm... Woof nigga wtf https://t.co/qQAPa6B8mZ
12646,5,Trying to turn one of them white pies to nigga pies https://t.co/YYXxrpWO9t
12649,20,"@PPact 90,000 Christians murdered by mooslimes last year. #BanIslamism #BanSharia #DriveThemOut #IslamIsADeathCult https://t.co/ajQKJt7MOA"
12653,5,@vargasxandrea Have u found a racist like you aww cute hillbilly https://t.co/isTWZMdq9N
12658,5,brought my nigga OTB Fastlane out at Hennything Fest. #SXSW courtesy of @djmrrogers 🐐 https://t.co/NRx0clMcsZ
12659,5,Just fixed two doors in my house with duct tape. Redneck leveled up! https://t.co/jR5f9T26YY
12660,6,My meal after a long day of being a faggot 😩😚😍 yum https://t.co/iTNrCGDPIr
12663,5,this is deadass how i got my nigga idc idc idc https://t.co/IF9tLQY31u
12666,5,@billboard @PostMalone @billboardcharts Trailer park trash 👎 https://t.co/kleFjadMkK
12669,5,What happened to this nigga? https://t.co/mpMLP9Q2ma
12670,16,🍓 just a cute fat slut who’s desperate for cock 🍓  ✨https://t.co/rlpu9zNE2r✨ https://t.co/cjer92U7Vv
12671,5,Nigga I shouldn’t be laughing this hard at this shit https://t.co/Eb1bfsKBey
12677,5,"“Ofc I’m warm, in warm blooded my nigga” https://t.co/yEiFXNizVg"
12678,6,clout faggot https://t.co/bGLoA4QuXS https://t.co/2h9mNuvmrG
12680,16,@ABCthedrum @nicheholas Speak for yourself.......twat. https://t.co/Ndd6SRNgtk
12684,5,@trustmeimmary Some of you niggas shouldn’t be able to say nigga anymore😒😒 https://t.co/fVAN00Pi5X
12689,5,a duval nigga gone feel this tweet 😂 https://t.co/ima5Dgycm9
12690,5,Gas what I smoke NIGGA! @Goshen33534801 https://t.co/Qmar4742JB
12695,5,WTF HE DIDNT JUST SAY NIGGA THIS GREMLIN SAID NIGGER #BB20 https://t.co/6KHA3AmiEz
12696,5,NIGGA https://t.co/mJbLoFSGWl
12697,5,Them : “You chose your nigga over your friends”   Me: You damn right https://t.co/MHnTe66Si7
12703,20,@drdivinity @KTHopkins Careful! Muslim invasion here in central London #twat https://t.co/1AbYz8FyA3
12712,5,on another note... i saw a nigger with silicon ass shots today at work... u fool'n no one bruh.. https://t.co/2EeZHltpOk
12713,5,I'M BACK!! WHITE TRASH (EMINEM MGK G EAZY DISS) https://t.co/QDoAHRCGYm  xoxo... willy.. https://t.co/8fVWPyQVfC
12716,5,this bitch said platinum like she didn’t just become the token nigger for republican twitter https://t.co/M1gprk6GTt
12717,5,@Quefused Like who’s that nigga on that stag 😂 https://t.co/Ui7WwgdTLM
12719,16,This cunt does my head in please go away https://t.co/bM22NsXNS1
12721,5,@loIIipopluxury This nigga wanna know why you face shining like a bucket of Vaseline ? https://t.co/UlnBdhPpc6
12727,5,Stunt on me? Lil nigga PLEASE I do this shit with ease🌊🗣‼️ https://t.co/QOEnSqM9Fl
12729,5,Just a regular 6’1 nigga https://t.co/O8ecau0vTT
12730,5,"@Hulted_ @guhnshy @its_proc Your parents even look fucking inbred, prolly why you’re so retarded looking 😂 https://t.co/hdlYfNtUjN"
12737,5,@SenSchumer remember this? #maga #america1st #buildthewall #LiberalismIsAMentalDisease https://t.co/IyXvzYDLsh
12739,5,The pastor lost me at the McDonald’s comparison. I was like nigga what #NipseyHussleCelebrationOfLife https://t.co/gypxFtNxme
12740,5,Real nigga answer  RT @espn: KD's got money on his mind 💰 https://t.co/0MLqRh7ZV6
12741,5,haha fucking wetback https://t.co/mRlwhZtRM0
12752,5,Cookie Dough #Su-ziiNao #suziinaonew #suziinao #cookies #black #kanyewest #ck #nword #nigger #insider #joke https://t.co/9hrEglQq57
12753,5,When I see non black people retweeting stuff with the word “nigga” in it. https://t.co/quXVqQ16Y8
12761,5,@MELANIATRUMP WTF Proving you don’t have to be poor to be white trash. https://t.co/8qMJwOps6K
12764,5,Look at jacquees in the back 😂😂 nigga smiling all the EEEEEEEEEE 😂😂 https://t.co/oAuH3cmyxq
12765,5,fight me nigger  https://t.co/67pbMW0dly
12766,6,"Happy birthday faggot, hope you stub your toe or something like that! https://t.co/8ubMzs4L0M"
12776,6,I want to beat the shit out of this faggot https://t.co/sIleFlOatB
12779,5,Small kiss wey em wan kiss am..  She d do shakara gif my nigga. Nawa o https://t.co/iNWQLmpxqB
12781,6,"I was texting a gorl that I like and autocorrect added to my message the word ""faggot"" https://t.co/ID8IvATpag"
12782,16,@AOC You win for the most arrogant twat of the day https://t.co/oJAhto4eRh
12783,5,@cakescash_ Hillbilly shit 🤦🏾‍♂️🤦🏾‍♂️ im not here for it https://t.co/XrXrkIDSGw
12784,6,@realDonaldTrump Faggot! https://t.co/Ce7Qp2wy3M
12787,6,Your favorite position. All the dick in pussy. Eggs beat about your ass. Yes faggot? 😍😘😍😘😍😘😍😘 https://t.co/Jl5yA2JVLZ
12788,5,"@SJSchauer I miss my pathetic excuse for facial hair, I loved how it made me look like white trash. https://t.co/aXCmtScDaU"
12799,5,* this nigga gonna make me smother him with my CHEEKS.... https://t.co/ibtEbNarD2
12802,5,G e n e H a r r i s - Don't Call Me Nigger (7 Immortals Edit) by Disco Police https://t.co/1rbX6z1InM https://t.co/cz2WoZHaIP
12804,5,"ugh its s*d nigger hours so im rewatching all of evangelion,,,,,  (jk im not sad im just bored out of my mind) https://t.co/Wb6qVpsXOk"
12805,5,call me a wetback please https://t.co/AzkrgFXsFt
12813,5,succ a nigga dick or sumthin' @ASAPferg https://t.co/5ofkckEenL
12814,5,@_GJRx @ExtendoBans THIS NIGGA WILD https://t.co/gL80Zr3w1P
12819,6,@BottomLamb the FAGGOT jumped https://t.co/vDWbVZtXUK
12820,5,nigga said 💨😺 https://t.co/dTq0JLbMAe
12822,6,feeling like an absolute faggot tonight wanna lick some booty hole and throat some cock https://t.co/fIfAgFp65n
12824,5,I KNOWWWW THIS NIGGA AINT ABOUT TO PLAY CHIRAG #QUEENRadio https://t.co/oIC5Cz4dwd
12837,5,for some reason my Sad Nigga Hours™ last all my waking hours https://t.co/S5dGlfc4To
12840,6,Locker-room BBC Faggot Training by missmadisonstone https://t.co/BFD8Iny5HX Find it on #ManyVids! https://t.co/iGJNotkllO
